"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"1400000US53033005200","Census Tract 52, King County, Washington","2878","152","40464","5502","63.9","6.5","45737","8111","1.2","1.3","-","**","1.7","1.6","63897","59108","25.5","6.5","7321","20972","0.0","1.1","-","**","0.0","1.1","-","**","7.7","4.4","8125","14101","2.2","1.8","67426","39614","62.3","6.7","45379","7985","38.3","6.3","12014","13687","36.2","7.0","65461","37332","17.4","4.8","47083","20221","8.0","2.2","48167","25309","652","125","120357","21837","42.3","10.0","143824","38979","57.7","10.0","51111","57034","79.9","10.9","126741","8127","5.5","5.9","-","**","14.6","9.6","23350","39315","2226","187","29091","13698","51.4","8.2","25799","10630","27.5","6.8","33545","9198","23.9","6.5","23505","5530","48.6","8.2","39313","31836","29.3","8.1","15938","30228","19.2","6.4","41724","24864","21.9","(X)","(X)","(X)","16.7","(X)","(X)","(X)","23.4","(X)","(X)","(X)",
"1400000US53033005301","Census Tract 53.01, King County, Washington","2653","157","10953","2369","46.7","7.5","13205","7587","1.3","1.7","17024","74527","0.0","1.2","-","**","39.4","6.5","3674","1892","0.7","1.2","-","**","4.7","4.0","13192","9342","7.2","3.2","22115","20396","5.2","4.0","12902","11164","46.2","7.5","13622","7860","49.5","6.3","5634","2419","29.5","5.9","26336","6330","16.1","5.2","18111","10166","4.9","1.7","9340","14922","344","100","47292","23770","20.1","9.3","31080","6232","79.9","9.3","52898","12544","52.9","17.1","57944","7783","28.2","17.8","26797","4774","18.9","14.6","32431","53085","2309","176","8901","2625","48.9","8.3","8254","3689","28.8","7.7","7750","3788","20.1","6.2","10100","7759","51.1","8.3","9268","2874","36.9","8.6","11937","3488","14.2","5.4","2560","2332","14.6","(X)","(X)","(X)","19.2","(X)","(X)","(X)","13.9","(X)","(X)","(X)",
"1400000US53033005302","Census Tract 53.02, King County, Washington","139","31","5938","7622","42.4","13.9","7321","62461","0.0","20.7","-","**","0.0","20.7","-","**","36.7","14.0","9063","13733","0.0","20.7","-","**","0.0","20.7","-","**","20.9","12.7","2,500-","***","0.0","20.7","-","**","42.4","13.9","7321","62461","46.0","15.1","2,500-","***","43.2","16.8","28750","20112","10.8","11.3","130156","177630","0.0","20.7","-","**","12","15","-","**","0.0","85.6","-","**","100.0","85.6","-","**","100.0","85.6","-","**","0.0","85.6","-","**","0.0","85.6","-","**","127","32","4750","3373","44.9","15.2","5893","3784","41.7","14.6","6607","3795","3.1","4.2","-","**","55.1","15.2","3750","13859","55.1","15.2","3750","13859","0.0","22.3","-","**","5.8","(X)","(X)","(X)","66.7","(X)","(X)","(X)","0.0","(X)","(X)","(X)",
"1400000US53033005400","Census Tract 54, King County, Washington","2737","105","76841","10367","87.9","3.1","73857","10588","0.8","1.2","-","**","0.0","1.2","-","**","4.2","2.4","83984","48610","0.0","1.2","-","**","0.0","1.2","-","**","7.1","3.4","111979","35593","7.2","4.0","54931","48139","81.1","4.5","75000","9717","7.6","3.6","52986","11281","57.1","5.2","68469","14150","27.0","4.3","109773","12563","8.3","2.7","83302","19852","859","121","120074","31426","41.4","9.0","104896","49769","58.6","9.0","122917","43068","80.0","9.9","142688","31854","14.9","9.2","56029","71400","5.1","5.2","97167","18350","1878","150","61316","11540","50.7","7.8","59667","13686","36.6","7.1","55703","8999","14.1","6.1","77917","36573","49.3","7.8","65083","18429","36.8","7.6","54896","30897","12.5","4.9","65625","21882","14.2","(X)","(X)","(X)","9.3","(X)","(X)","(X)","16.5","(X)","(X)","(X)",
"1400000US53033005600","Census Tract 56, King County, Washington","2545","115","155639","11345","91.8","3.8","157111","12146","0.8","1.2","-","**","0.0","1.3","-","**","4.4","2.5","133036","62591","0.0","1.3","-","**","0.0","1.3","-","**","3.0","3.1","121225","33673","1.1","1.2","-","**","90.7","4.1","157417","12027","1.0","1.2","-","**","22.8","3.4","175909","77237","51.1","3.2","171917","27249","25.1","2.8","65147","32811","1878","110","173571","19291","44.1","5.0","208558","77004","55.9","5.0","165368","23666","91.3","3.9","185625","21020","4.3","2.6","75990","67529","4.4","3.0","64500","146334","667","136","65483","13430","61.3","14.8","56484","14430","56.8","14.1","52009","14051","4.5","5.0","-","**","38.7","14.8","121600","47383","29.2","14.4","120875","111638","9.4","6.8","150875","170148","22.7","(X)","(X)","(X)","20.8","(X)","(X)","(X)","28.0","(X)","(X)","(X)",
"1400000US53033005700","Census Tract 57, King County, Washington","2727","116","88080","15267","92.3","3.5","86250","13154","0.0","1.2","-","**","0.0","1.2","-","**","5.1","2.9","145625","164470","0.0","1.2","-","**","1.1","1.2","-","**","1.5","1.8","-","**","3.2","2.0","54583","445797","91.2","3.7","86000","13066","3.0","2.9","80659","43843","36.4","4.2","106563","18367","40.6","4.3","115000","31693","20.1","3.3","65871","17992","1637","171","104965","22964","49.1","7.8","145283","51797","50.9","7.8","82159","19544","90.8","4.7","118846","35489","6.7","4.1","70208","17439","2.5","2.3","31705","91218","1090","169","55417","16941","60.3","11.0","59766","30658","39.5","10.1","46913","5210","20.7","10.5","107910","46741","39.7","11.0","53884","17770","30.8","11.2","45735","12864","8.9","5.7","90729","50892","24.2","(X)","(X)","(X)","24.3","(X)","(X)","(X)","21.7","(X)","(X)","(X)",
"1400000US53033005801","Census Tract 58.01, King County, Washington","2600","124","64144","6342","78.7","5.5","62450","8979","8.4","4.2","74450","31059","2.0","2.2","-","**","4.6","2.8","37266","30859","0.0","1.2","-","**","0.4","0.6","-","**","5.9","4.0","43083","45824","1.0","1.1","-","**","78.1","5.6","62200","8700","5.9","3.4","22404","14423","52.0","5.7","71277","4337","28.7","4.3","62930","8733","13.3","2.2","59191","8632","993","144","95107","27899","43.4","10.4","99750","21303","56.6","10.4","78676","20196","79.4","9.6","101667","9271","12.8","6.2","63977","18010","7.9","8.9","-","**","1607","179","50885","10396","51.5","8.3","42297","14857","33.8","7.8","41989","10708","17.7","7.1","51172","31435","48.5","8.3","56205","15075","39.3","8.6","45455","16793","9.1","4.6","73450","21746","22.5","(X)","(X)","(X)","22.2","(X)","(X)","(X)","22.8","(X)","(X)","(X)",
"1400000US53033005802","Census Tract 58.02, King County, Washington","2650","165","64451","17950","86.1","6.0","71543","17142","3.3","4.0","-","**","0.0","1.2","-","**","7.2","3.2","46607","24586","0.8","1.4","-","**","0.0","1.2","-","**","2.6","2.5","55344","9244","4.4","3.9","80083","16450","81.7","7.2","69643","21299","5.1","3.0","36979","146604","53.2","5.6","64573","18089","26.6","4.9","85455","39609","15.1","3.2","46949","21113","798","168","91149","21663","42.1","11.4","93833","79480","57.9","11.4","90608","19773","81.1","11.8","110139","37402","16.4","11.3","55406","22205","2.5","3.9","-","**","1852","197","49333","7403","72.2","8.4","50219","9484","52.8","10.2","42996","9878","19.4","8.6","130703","52946","27.8","8.4","47448","17933","17.9","7.2","44500","19314","9.9","4.3","80662","78960","17.0","(X)","(X)","(X)","22.1","(X)","(X)","(X)","14.8","(X)","(X)","(X)",
"1400000US53033005900","Census Tract 59, King County, Washington","2686","89","85372","10100","90.2","4.5","90693","11898","2.2","3.4","-","**","0.0","1.2","-","**","2.9","2.1","82813","37807","0.0","1.2","-","**","0.0","1.2","-","**","4.7","2.8","38500","45638","1.5","1.4","89083","41303","88.7","4.7","90878","13672","10.0","4.1","34063","10625","43.8","5.9","84361","16060","32.3","4.3","161745","38776","13.9","2.8","68140","5891","1356","173","153654","42701","39.7","6.9","162422","117456","60.3","6.9","121917","47960","86.1","6.8","161563","44786","12.0","6.5","110938","40729","1.8","2.1","-","**","1330","197","64825","8985","37.7","10.8","71563","11728","24.2","9.2","63860","5871","13.5","7.1","89102","102727","62.3","10.8","56325","21544","35.5","10.3","56750","18081","26.8","8.4","48365","46557","21.8","(X)","(X)","(X)","21.7","(X)","(X)","(X)","20.2","(X)","(X)","(X)",
"1400000US53033006000","Census Tract 60, King County, Washington","2373","154","92344","18562","88.2","4.6","93684","20701","0.8","1.3","-","**","0.0","1.4","-","**","7.5","3.5","104048","94941","0.0","1.4","-","**","0.0","1.4","-","**","3.5","2.9","44112","269735","1.2","1.4","-","**","86.9","4.5","95750","21385","7.1","4.0","58274","2772","43.9","6.0","110250","38324","33.7","5.9","116875","27426","15.3","3.8","63589","16667","961","154","166827","48149","37.3","7.5","211250","49036","62.7","7.5","153750","26659","98.8","2.4","166442","44030","1.2","2.4","-","**","0.0","3.3","-","**","1412","206","75544","6039","67.2","8.8","75066","14248","46.4","8.3","75377","11017","20.8","7.3","66042","24441","32.8","8.8","77112","22891","17.8","6.3","70662","20398","15.0","6.4","111500","63594","20.8","(X)","(X)","(X)","28.5","(X)","(X)","(X)","15.5","(X)","(X)","(X)",
"1400000US53033006100","Census Tract 61, King County, Washington","2959","104","74416","5174","87.0","4.7","76498","6298","1.9","2.3","-","**","0.8","0.9","-","**","4.7","2.1","57692","16537","0.7","1.0","-","**","1.4","2.2","-","**","3.5","2.6","66691","20020","2.7","2.6","29970","118260","86.1","4.7","76510","6495","10.0","4.1","56898","31792","50.9","5.5","68152","8427","24.5","3.9","98939","14961","14.7","3.2","91563","52157","1021","161","134223","37215","26.9","7.1","167240","68055","73.1","7.1","113971","19697","79.7","8.6","160972","23304","16.5","8.0","80893","77503","3.8","3.6","81042","73392","1938","176","62137","6053","52.2","8.0","62618","9531","38.2","7.4","51225","4241","13.9","5.2","77768","6545","47.8","8.0","61913","12060","33.5","7.6","66169","14472","14.3","6.3","56474","17134","18.0","(X)","(X)","(X)","12.8","(X)","(X)","(X)","20.7","(X)","(X)","(X)",
"1400000US53033006200","Census Tract 62, King County, Washington","1601","29","119135","16016","86.8","4.1","128208","18677","2.1","1.8","83750","113367","0.0","2.0","-","**","6.2","2.0","76705","105227","0.0","2.0","-","**","1.2","1.2","-","**","3.8","3.1","73702","31488","5.7","2.9","111477","36732","81.7","4.8","128167","18612","4.6","4.1","39727","62066","32.7","5.2","136400","28914","39.1","3.5","132262","28638","23.6","3.7","84808","27434","1111","88","137448","32265","39.8","6.5","143611","40110","60.2","6.5","136696","39749","82.5","6.5","152083","37084","12.7","4.6","116094","69907","4.8","4.5","212716","187330","490","83","64167","26835","41.8","14.5","44250","7192","34.9","15.0","43306","8370","6.9","4.9","59643","181708","58.2","14.5","72995","8328","36.1","14.7","73203","3217","22.0","11.9","66071","64408","28.5","(X)","(X)","(X)","23.4","(X)","(X)","(X)","36.1","(X)","(X)","(X)",
"1400000US53033006300","Census Tract 63, King County, Washington","2471","161","118458","22477","92.9","4.3","130855","28895","0.4","0.7","-","**","0.0","1.3","-","**","4.7","4.0","29083","45216","0.0","1.3","-","**","0.9","1.4","-","**","1.1","1.3","-","**","1.5","1.7","-","**","92.3","4.5","131842","28355","1.1","1.2","-","**","32.1","5.9","146174","46276","34.5","5.2","118438","38764","32.3","4.3","111765","40395","1388","142","175938","38990","35.2","5.7","171857","64270","64.8","5.7","177344","58109","90.6","5.4","195031","35394","6.1","4.6","62946","37327","3.3","3.0","185588","87511","1083","204","60370","10870","56.2","11.8","63359","19024","47.6","11.8","55938","15204","8.7","5.3","82788","12919","43.8","11.8","56667","15770","34.2","11.0","50500","20618","9.6","8.3","157636","101295","23.9","(X)","(X)","(X)","21.3","(X)","(X)","(X)","27.1","(X)","(X)","(X)",
"1400000US53033006400","Census Tract 64, King County, Washington","1287","48","151055","13881","86.1","5.9","151200","15281","3.3","3.1","39185","69943","0.0","2.5","-","**","7.2","4.2","181685","7539","0.0","2.5","-","**","0.9","1.3","-","**","2.5","2.3","46591","343820","2.5","1.8","105625","21531","83.6","6.0","152768","17090","0.0","2.5","-","**","40.3","5.0","134485","30227","44.5","5.5","181780","20882","15.2","3.0","101354","35068","773","85","188355","33685","53.4","7.2","224609","24419","46.6","7.2","133077","34490","90.6","4.9","205714","40911","7.4","4.3","101563","9425","2.1","2.2","-","**","514","79","118077","22800","56.0","11.9","104063","30622","23.5","9.7","87321","49955","32.5","11.8","109844","37362","44.0","11.9","122321","69380","31.3","12.2","112969","125103","12.6","7.8","181932","82250","19.0","(X)","(X)","(X)","14.1","(X)","(X)","(X)","24.5","(X)","(X)","(X)",
"1400000US53033006500","Census Tract 65, King County, Washington","2398","121","93500","14131","91.5","3.2","94656","19483","0.8","1.3","-","**","0.0","1.3","-","**","5.5","2.4","97750","57335","0.0","1.3","-","**","0.6","0.9","-","**","1.5","1.7","-","**","5.9","3.5","160050","153088","87.1","4.8","93531","17600","3.6","2.4","25329","4625","51.4","7.0","88125","13147","29.7","6.3","115865","53328","15.2","2.7","114779","46577","914","119","190560","37078","26.7","7.3","250,000+","***","73.3","7.3","121458","32207","89.9","8.6","200109","31047","1.8","2.9","-","**","8.3","7.9","76167","23282","1484","157","69082","17691","38.1","9.5","69318","20563","29.2","8.9","57321","29854","9.0","5.7","88047","24025","61.9","9.5","68594","35911","49.7","9.1","61673","26383","12.2","5.9","91058","26887","12.1","(X)","(X)","(X)","14.3","(X)","(X)","(X)","7.7","(X)","(X)","(X)",
"1400000US53033006600","Census Tract 66, King County, Washington","2094","192","73300","16863","75.9","8.2","81452","19398","1.4","1.6","-","**","0.0","1.5","-","**","13.9","6.5","60643","15590","0.0","1.5","-","**","0.0","1.5","-","**","8.7","6.3","59159","61647","4.3","4.6","58463","17554","74.4","8.2","85080","19416","5.9","5.7","37848","54378","61.9","8.6","75162","28041","23.1","5.7","86169","28097","9.1","2.5","90341","28307","554","111","96250","45611","26.5","10.7","115852","109680","73.5","10.7","93015","55307","76.9","17.4","123958","63783","9.6","7.5","98594","30104","13.5","15.6","-","**","1540","214","61067","11585","40.4","9.7","58672","17706","33.3","9.2","57539","15895","7.1","4.1","87014","121204","59.6","9.7","61937","18711","40.3","10.5","59347","5722","19.4","9.8","81029","29591","25.3","(X)","(X)","(X)","28.5","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"1400000US53033006700","Census Tract 67, King County, Washington","4005","193","82755","7421","80.4","5.0","84261","10288","2.3","2.8","-","**","1.8","2.0","37045","57314","12.8","4.9","101106","22362","0.0","0.8","-","**","1.6","1.9","-","**","1.1","1.3","-","**","4.0","2.6","66197","10207","78.4","5.1","84973","11470","7.9","3.6","69543","21430","59.9","5.5","87526","11249","17.6","3.6","91607","25660","14.7","3.5","66927","16266","1161","184","108125","16357","28.5","10.4","128322","12960","71.5","10.4","103421","9812","83.1","8.1","106845","25406","11.0","7.1","98462","83606","5.9","4.8","118871","80390","2844","248","75000","10160","53.5","7.7","65461","12014","43.2","6.8","59651","15314","10.2","4.6","77983","11352","46.5","7.7","91016","12149","29.3","7.6","84415","13830","17.2","5.9","112057","25715","18.9","(X)","(X)","(X)","31.5","(X)","(X)","(X)","13.7","(X)","(X)","(X)",
"1400000US53033006800","Census Tract 68, King County, Washington","1367","94","96198","23253","92.0","4.4","105347","21679","2.1","3.4","-","**","0.0","2.3","-","**","2.2","2.0","130962","137419","0.0","2.3","-","**","0.0","2.3","-","**","3.7","2.5","71354","92182","2.8","2.2","112500","96117","89.2","4.7","105347","22658","2.9","2.7","52563","29382","51.3","5.5","115260","29916","32.3","4.8","119856","22382","13.6","3.3","52813","37312","710","78","150625","34602","57.9","7.4","170817","20063","42.1","7.4","121161","13934","84.1","7.3","161382","17831","11.4","6.1","62875","19466","4.5","3.6","128571","72240","657","110","54238","9094","54.6","11.3","51906","4681","45.2","10.7","51344","6018","9.4","4.8","70625","32289","45.4","11.3","83958","43545","35.3","10.5","83333","40174","10.0","6.9","130938","189376","14.3","(X)","(X)","(X)","13.4","(X)","(X)","(X)","13.9","(X)","(X)","(X)",
"1400000US53033006900","Census Tract 69, King County, Washington","2084","113","101058","20368","88.3","4.4","101058","26654","0.8","1.2","-","**","0.0","1.5","-","**","5.4","3.6","157917","126346","0.0","1.5","-","**","1.5","1.7","-","**","4.0","3.2","36029","85904","0.8","1.2","-","**","88.3","4.4","101058","26654","2.7","1.8","22941","8732","47.1","5.8","100288","39907","36.2","5.2","127794","16073","14.1","3.1","43942","34544","1024","129","138984","15032","49.7","9.1","193239","40187","50.3","9.1","119964","25275","94.5","3.7","140179","17052","3.2","3.1","61125","41933","2.2","2.5","-","**","1060","154","60200","13430","58.2","8.6","53365","15328","45.5","8.2","39917","18517","12.7","8.3","130327","57974","41.8","8.6","89917","39006","23.4","7.8","44167","6980","18.4","6.5","123920","36789","21.8","(X)","(X)","(X)","24.9","(X)","(X)","(X)","17.9","(X)","(X)","(X)",
"1400000US53033007000","Census Tract 70, King County, Washington","5009","225","61649","14541","84.4","4.6","61304","14581","3.5","2.8","18629","717","1.3","1.2","43438","85939","6.8","3.3","92424","19624","0.7","1.1","-","**","0.0","0.6","-","**","3.3","2.1","52574","18573","5.6","3.0","58000","13552","79.9","5.6","61196","17936","6.4","3.3","40042","18303","52.2","4.5","64375","19461","25.8","3.2","69750","20558","15.6","2.8","54545","40814","1233","241","126163","36142","18.3","5.8","150476","73597","81.7","5.8","125568","42244","90.0","6.5","150213","58738","7.1","5.9","30385","20661","2.8","3.2","-","**","3776","318","51042","4642","53.9","6.8","45000","10741","44.4","6.8","43884","6502","9.5","4.2","60600","32134","46.1","6.8","53648","12225","40.8","6.8","51638","7447","5.3","3.2","109044","73085","14.4","(X)","(X)","(X)","15.6","(X)","(X)","(X)","14.0","(X)","(X)","(X)",
"1400000US53033007100","Census Tract 71, King County, Washington","2291","127","73634","6306","78.8","6.3","75331","5063","4.0","4.1","21049","4515","0.0","1.4","-","**","10.0","4.0","121250","80134","0.0","1.4","-","**","3.2","2.4","38088","44665","4.0","3.6","66335","21169","5.8","3.2","39926","103401","76.3","6.1","74954","5270","10.1","5.4","48723","13378","62.5","7.0","77639","12821","20.8","4.4","74219","35432","6.7","2.4","27150","97409","428","114","128929","92093","15.0","10.7","51250","1263","85.0","10.7","180375","54657","95.1","5.9","146875","88513","4.9","5.9","-","**","0.0","7.3","-","**","1863","166","68702","5010","45.3","8.0","66509","4217","33.9","6.3","64239","7625","11.4","5.5","86458","11301","54.7","8.0","73914","23088","46.9","7.8","72566","20636","7.8","4.9","121544","85451","17.8","(X)","(X)","(X)","11.9","(X)","(X)","(X)","19.1","(X)","(X)","(X)",
"1400000US53033007200","Census Tract 72, King County, Washington","4478","294","66636","15159","65.9","5.5","60324","15028","4.0","3.1","40259","30614","1.4","1.4","12950","3245","22.2","4.6","94583","12172","0.0","0.7","-","**","2.2","2.6","-","**","4.3","2.5","40000","41374","7.1","3.5","22153","69447","60.0","5.6","60370","14953","9.1","3.9","9556","6632","65.7","5.0","84741","10419","15.9","3.9","73088","43280","9.3","2.5","23875","47603","711","252","113274","29231","16.3","9.8","109559","79120","83.7","9.8","113631","42867","79.0","16.2","118958","25892","3.8","6.0","-","**","17.2","15.7","2,500-","***","3767","416","58393","14297","42.7","7.2","32315","8603","38.5","7.2","30725","6892","4.2","2.4","95054","70142","57.3","7.2","87653","15162","53.3","7.2","88125","12719","4.0","2.9","62763","86709","12.9","(X)","(X)","(X)","11.4","(X)","(X)","(X)","13.2","(X)","(X)","(X)",
"1400000US53033007300","Census Tract 73, King County, Washington","3440","222","71061","21007","72.0","6.5","80938","18865","5.9","3.8","20245","19838","2.6","2.6","8185","8191","13.2","3.8","99583","55763","0.0","0.9","-","**","1.4","1.7","-","**","4.9","3.3","90800","58089","7.7","3.1","85024","80543","66.2","6.3","76591","23477","5.5","1.9","59643","70968","57.8","5.8","93674","14519","23.3","6.1","16770","12214","13.4","4.0","87875","54864","766","151","121719","23188","20.5","10.8","44276","72838","79.5","10.8","132708","19098","85.0","10.2","134494","12772","9.8","7.0","16791","4376","5.2","8.1","-","**","2674","232","63443","16348","28.0","5.7","70333","22848","19.3","5.1","61328","20954","8.7","5.0","95114","94330","72.0","5.7","50278","26233","64.9","6.7","37008","24096","7.1","3.2","165027","177350","19.1","(X)","(X)","(X)","27.9","(X)","(X)","(X)","16.6","(X)","(X)","(X)",
"1400000US53033007401","Census Tract 74.01, King County, Washington","3361","171","65601","10311","76.7","6.6","63790","8535","4.5","2.8","48036","63475","0.0","1.0","-","**","9.6","3.6","101012","24587","0.0","1.0","-","**","0.0","1.0","-","**","9.2","5.8","82903","70705","4.8","2.8","50680","12473","71.9","7.0","65553","8052","9.0","4.0","37799","19807","61.9","7.2","77500","14644","23.4","6.5","56016","18839","5.7","3.8","42798","46371","625","200","119625","38194","1.8","3.1","-","**","98.2","3.1","119900","37176","73.0","18.6","132741","27892","19.7","15.5","89844","130795","7.4","12.0","-","**","2736","273","58878","10833","40.6","8.2","52625","11400","29.7","7.1","50753","14217","11.0","5.2","70962","9535","59.4","8.2","62969","25462","49.6","8.0","51704","12666","9.7","4.9","134231","75201","14.5","(X)","(X)","(X)","21.6","(X)","(X)","(X)","12.9","(X)","(X)","(X)",
"1400000US53033007402","Census Tract 74.02, King County, Washington","3508","141","37152","10237","69.5","7.6","37440","18626","8.4","4.7","29963","10786","0.9","1.4","-","**","14.7","6.8","38333","19901","0.4","0.7","-","**","0.7","1.3","-","**","5.5","2.7","52330","49415","5.3","2.9","26948","10495","66.1","7.5","46454","14328","10.9","3.6","34479","10569","62.1","5.3","50118","9594","23.9","5.0","26833","8134","3.1","1.7","35714","43014","290","93","108875","39638","40.0","16.4","34444","154756","60.0","16.4","117241","92507","77.2","15.9","116293","39536","11.7","15.4","-","**","11.0","11.5","-","**","3218","173","36413","5870","37.5","6.1","35587","6352","26.0","6.1","31738","4024","11.5","4.1","43640","7860","62.5","6.1","36745","14677","47.4","6.4","35444","10925","15.1","4.7","57112","33673","13.7","(X)","(X)","(X)","13.8","(X)","(X)","(X)","13.6","(X)","(X)","(X)",
"1400000US53033007500","Census Tract 75, King County, Washington","4700","111","48500","9149","82.1","5.4","52458","11495","5.1","2.6","19400","12352","1.6","1.4","75917","97951","5.5","3.6","74464","31797","0.0","0.7","-","**","0.7","0.9","-","**","4.9","3.4","26339","47638","8.1","4.1","29344","22550","76.1","6.8","60500","15400","11.4","3.6","35571","13942","61.7","5.4","61679","15314","20.6","4.3","67782","50913","6.3","3.0","17485","16077","1040","272","89500","21077","40.6","13.2","43542","97079","59.4","13.2","95673","30265","86.2","9.4","103571","26875","13.8","9.4","11736","13880","0.0","3.1","-","**","3660","277","45823","6048","45.8","6.7","45481","8481","34.4","6.8","37135","5583","11.4","4.4","62750","7442","54.2","6.7","47306","21474","40.6","8.1","41806","15059","13.6","6.7","73187","26529","12.7","(X)","(X)","(X)","12.6","(X)","(X)","(X)","12.7","(X)","(X)","(X)",
"1400000US53033007600","Census Tract 76, King County, Washington","1949","79","61619","5164","75.9","5.8","66912","7870","8.6","4.0","45098","28782","0.5","0.7","-","**","9.6","3.6","55982","23163","0.0","1.7","-","**","0.5","0.7","-","**","4.9","3.2","56146","61653","7.2","3.5","74813","31756","71.1","6.4","64623","6170","7.4","3.6","55938","52233","56.8","5.6","67608","10097","24.7","5.3","63276","23338","11.0","2.7","37361","30332","576","106","82500","26634","39.4","9.8","120313","69824","60.6","9.8","79125","21715","81.6","8.3","112955","48780","10.1","5.8","55455","21545","8.3","6.8","29500","73034","1373","111","54563","4263","48.4","7.8","52800","5463","37.2","7.1","50875","9252","11.1","4.4","102039","22820","51.6","7.8","57326","9233","27.5","7.6","51442","5277","24.1","6.8","62344","12902","20.6","(X)","(X)","(X)","25.2","(X)","(X)","(X)","18.6","(X)","(X)","(X)",
"1400000US53033007700","Census Tract 77, King County, Washington","2139","125","91507","15751","71.6","7.0","98750","24684","16.6","7.0","48864","58123","0.0","1.5","-","**","7.3","3.2","203456","33639","0.0","1.5","-","**","0.8","1.3","-","**","3.6","2.9","64821","138615","2.6","2.3","49423","166648","70.5","7.2","95096","24374","3.7","3.4","250,000+","***","47.3","5.4","90930","21365","36.7","4.3","104537","21281","12.3","2.9","33382","71561","1062","164","128375","24297","44.8","9.0","110147","63107","55.2","9.0","129625","18758","69.2","11.6","162946","30060","21.7","9.6","62500","17806","9.1","6.9","60369","101094","1077","191","68775","19389","43.2","10.5","36544","29153","31.8","9.5","31287","8721","11.3","7.0","92115","85317","56.8","10.5","90337","31991","38.6","9.8","75147","29961","18.2","6.8","142692","59759","21.7","(X)","(X)","(X)","20.6","(X)","(X)","(X)","22.3","(X)","(X)","(X)",
"1400000US53033007800","Census Tract 78, King County, Washington","2140","95","145444","20856","77.4","5.3","163882","24115","12.4","5.1","67500","89935","0.0","1.5","-","**","5.2","2.8","179444","182922","0.0","1.5","-","**","2.7","2.9","-","**","2.2","1.7","14211","23286","4.3","3.4","60809","310307","75.7","5.5","163750","23894","1.5","1.4","43365","19274","32.2","5.7","174000","67009","42.4","5.4","146139","24641","23.8","3.9","122679","72957","1445","181","174770","31825","49.2","7.6","173795","44930","50.8","7.6","176731","62098","83.5","6.5","198750","37668","15.5","6.1","30833","28387","1.0","1.6","-","**","695","173","81680","20991","60.1","12.2","82266","27740","35.3","13.2","80195","56261","24.9","11.0","95938","46460","39.9","12.2","71250","88143","31.2","12.2","58365","67231","8.6","7.1","170238","106391","25.8","(X)","(X)","(X)","17.0","(X)","(X)","(X)","38.3","(X)","(X)","(X)",
